"No.","Time","Source","Destination","Protocol","Info"
"1649725","1593265516.114903","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 49273; Unit:   1, Func:   5: Write Single Coil"
"1649730","1593265516.118042","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 49273; Unit:   1, Func:   5: Write Single Coil"
"1649731","1593265516.118156","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 15630; Unit:   1, Func:   5: Write Single Coil"
"1649736","1593265516.121424","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 15630; Unit:   1, Func:   5: Write Single Coil"
"1649737","1593265516.121501","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 21003; Unit:   1, Func:   5: Write Single Coil"
"1649743","1593265516.124789","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 21003; Unit:   1, Func:   5: Write Single Coil"
"1650630","1593265516.625126","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 24005; Unit:   1, Func:   5: Write Single Coil"
"1650633","1593265516.626714","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 24005; Unit:   1, Func:   5: Write Single Coil"
"1650634","1593265516.626722","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 16756; Unit:   1, Func:   5: Write Single Coil"
"1650639","1593265516.629962","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 16756; Unit:   1, Func:   5: Write Single Coil"
"1650641","1593265516.630090","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans:  8710; Unit:   1, Func:   5: Write Single Coil"
"1650652","1593265516.633382","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans:  8710; Unit:   1, Func:   5: Write Single Coil"
"1650653","1593265516.633466","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 25229; Unit:   1, Func:   5: Write Single Coil"
"1650659","1593265516.636486","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 25229; Unit:   1, Func:   5: Write Single Coil"
"1650660","1593265516.636550","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 50591; Unit:   1, Func:   5: Write Single Coil"
"1650668","1593265516.639718","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 50591; Unit:   1, Func:   5: Write Single Coil"
"1650669","1593265516.639845","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 40587; Unit:   1, Func:   5: Write Single Coil"
"1650675","1593265516.643092","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 40587; Unit:   1, Func:   5: Write Single Coil"
"1650676","1593265516.643220","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 13587; Unit:   1, Func:   5: Write Single Coil"
"1650682","1593265516.646524","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 13587; Unit:   1, Func:   5: Write Single Coil"
"1650683","1593265516.646636","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 39873; Unit:   1, Func:   5: Write Single Coil"
"1650687","1593265516.649831","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 39873; Unit:   1, Func:   5: Write Single Coil"
"1651712","1593265517.150201","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 52935; Unit:   1, Func:   5: Write Single Coil"
"1651715","1593265517.151364","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 52935; Unit:   1, Func:   5: Write Single Coil"
"1651716","1593265517.151468","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans:  6566; Unit:   1, Func:   5: Write Single Coil"
"1651722","1593265517.154692","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans:  6566; Unit:   1, Func:   5: Write Single Coil"
"1651723","1593265517.154751","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 22146; Unit:   1, Func:   5: Write Single Coil"
"1651731","1593265517.158071","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 22146; Unit:   1, Func:   5: Write Single Coil"
"1651733","1593265517.158228","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 63355; Unit:   1, Func:   5: Write Single Coil"
"1651740","1593265517.161344","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 63355; Unit:   1, Func:   5: Write Single Coil"
"1651741","1593265517.161501","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 35932; Unit:   1, Func:   5: Write Single Coil"
"1651747","1593265517.164715","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 35932; Unit:   1, Func:   5: Write Single Coil"
"1651748","1593265517.164756","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 36389; Unit:   1, Func:   5: Write Single Coil"
"1651754","1593265517.168103","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 36389; Unit:   1, Func:   5: Write Single Coil"
"1651755","1593265517.168185","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 14024; Unit:   1, Func:   5: Write Single Coil"
"1651764","1593265517.171501","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 14024; Unit:   1, Func:   5: Write Single Coil"
"1651765","1593265517.171674","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 17117; Unit:   1, Func:   5: Write Single Coil"
"1651771","1593265517.174627","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans: 17117; Unit:   1, Func:   5: Write Single Coil"
"1651772","1593265517.174689","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans:  7277; Unit:   1, Func:   5: Write Single Coil"
"1651776","1593265517.177882","123.145.120.102","123.145.120.99","Modbus/TCP","Response: Trans:  7277; Unit:   1, Func:   5: Write Single Coil"
"1651777","1593265517.177956","123.145.120.99","123.145.120.102","Modbus/TCP","   Query: Trans: 28427; Unit:   1, Func:   5: Write Single Coil"
